*Loc,Descr,Loc_Type,HIERARCHYLEVEL,UDC_ClusterDescr,UDC_ClusterID,UDC_CountryDescr,UDC_CountryID,UDC_Create_Dtetm,UDC_Level,UDC_RegionDescr,UDC_RegionID,UDC_Update_Dtetm,UDC_AreaID,UDC_AreaDescr,Type,UDC_Delete
18505,CH Co.opFood TH Nam Ngan,6,STORE,CoopFood,CF,Vietnam,VN,,1,Mien Bac,MB,,S,Mien Bac,1,FALSE
18506,CH Co.opfood TH Tan Thanh,6,STORE,CoopFood,CF,Vietnam,VN,,1,Mien Bac,MB,,S,Thanh Hoa,1,FALSE
186,Co.opMart Binh Trieu,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
187,Co.opMart Can Tho,6,STORE,CoopMart,CM,Vietnam,VN,2/10/2020 14:40,1,Mien Tay,MT,6/9/2020 9:29,B,Mien Tay - Khu vuc 2,1,FALSE
1871,KSD-CF Can Tho-Tran Viet Chau,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,7/30/2018 0:00,S,unknown,1,TRUE
1872,KSD-CF Can Tho-Le Hong Phong,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,7/30/2018 0:00,S,unknown,1,TRUE
1873,KSD-CF Can Tho-Tay Do,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,7/30/2018 0:00,S,unknown,1,TRUE
1874,KSD-CF Can Tho-Mau Than,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,7/30/2018 0:00,S,unknown,1,TRUE
1875,KSD-CF CanTho-Tran Quang Dieu,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,7/30/2018 0:00,S,unknown,1,TRUE
1876,KSD-CF CanTho-Ng Van Cu noidai,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,7/30/2018 0:00,S,unknown,1,TRUE
18833,100-Cong ty CP TD Kim Duc -NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
189,Co.opMart Trang Bang,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Dong,MD,,B,Mien Dong,1,FALSE
19028,110-Cty CP Vinamit-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
19053,233-Cty TNHH TP Sun Resources,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
19060,222-Cty TNHH PP NGK Quoc Te,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
19086,111-Cty LTTP Safoco-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
19219,130-Cty TNHH Nabati Viet Nam,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
19224,233-Cty TNHH Dong Duong Sai Gon-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
19228,110-Cty CP Huu han Vedan VN-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
19263,233-Cty TNHH Dinh Duong 3A,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
19491,100-Cty CP Phu Truong Quoc Te-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
19512,233-HKD Huong Sen,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
19572,233-CtyTNHHSXTMLienThanhPhat-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
196,Co.opMart Foodcosa,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
19627,233-Cty CP CNCPVN-NMCB thit-TPTS,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
19628,9-NKD-CTy TNHH Dong Duong SG-SM,1, , , , ,VENDOR,3/6/2024 3:57,1, , ,3/6/2024 3:57, , ,1,FALSE
19629,9-NKD-CTY TNHH Duoc MP IN NO PHA-SM,1, , , , ,VENDOR,3/6/2024 3:57,1, , ,3/6/2024 3:57, , ,1,FALSE
19630,9-NKD-CTY TNHH CB Dua Luong Quoi-SM,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
197,Co.opMart Cao Lanh,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Tay,MT,,B,Mien Tay,1,FALSE
19746,110-Cty CP Vifon CN TP.HCM-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
19880,100-Tong Cty Co Phan Phong Phu-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
199,Co.opMart Ben Tre,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Tay,MT,,B,Mien Tay,1,FALSE
19915,100-Cty CP CBTP Xuat Khau G.O.C-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
19939,100-Cty TNHH Muoi Thanh Phat-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2000,NKD-CH Co.opFood Tay Lan,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,3/14/2022 0:00,S,Thanh pho Ho Chi Minh,1,TRUE
2001,CH Co.opFood Tan Thanh Dong,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2002,CH CFood An Duong Vuong 451,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2003,CH Co.opFood Le Thi Ha 2,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,TRUE
2004,CH CFood Pham The Hien 2649,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2005,CH Co.opFood Ho Van Long 70,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2006,CH Co.opFood La Xuan Oai 138,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2007,CH Co.opFood Tran Trong Cung65,6,STORE,CoopFood,CF,Vietnam,VN,2/10/2020 14:40,1,HO CHI MINH,HCMC,6/9/2020 9:29,S,Thanh pho Ho Chi Minh,1,FALSE
2008,CH Co.opFood CC Hoang Quan,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2009,CH Co.opFood Go Dua 112,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2010,CH Co.opFood CC IDICO,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2011,CH Co.opFood CC LACASA,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2012,NKD-CH Co.opFood Binh Thoi,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,TRUE
2013,NKD-CH Co.opFood Duong So 6,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,11/4/2019 0:00,S,unknown,1,TRUE
2014,CH Co.opFood Kenh Tan Hoa,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20142,111-Cty TNHH Wilmar Mar.CLV-Sua,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2015,CH CFood Truong Phuoc Phan 169,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2016,CH Co.opFood Ha Huy Giap 302,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20160,001-CN Cty CP Uniben Hung Yen,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2017,CH Co.opFood Tan Son Nhi 387,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2018,CH Co.opFood Savimex,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2019,CH Co.opFood Phan Van Hon 151,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2020,CH Co.opFood Nguyen Van Kha198,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,4/10/2023 11:11,S,Thanh pho Ho Chi Minh,1,TRUE
2021,CH Co.opFood CC 4S Linh Dong,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2022,NKD-CH Co.opFood Tan Son,6,STORE,CoopFood,CF,Vietnam,VN,,1,unknown,0,9/14/2020 0:00,S,unknown,1,TRUE
2023,CH Co.opFood DS2 Truong Tho,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20230,110-Cty CP PHÂN PH?I HÀNG TIÊU DÙNG PAN,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2024,NKD-CH Co.opFood Vuon Lai,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,11/11/2019 0:00,S,unknown,1,TRUE
2025,CH Co.opFood Tan Xuan,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2026,NKD-CH CFood Phan Sao Nam 87,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,11/11/2019 0:00,S,unknown,1,TRUE
2027,CH Co.opFood Tang Nhon Phu 26,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20277,233-CTy TNHH SX TM DV TP Dang Khoi,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
2028,CH Co.opFood KDC Thanh Nien,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20289,002 CN Cty TMDV SX Hoang Gia An HN,1, ,Vendor,VENDOR,Vietnam,VN,,1, , ,, , ,1,FALSE
2029,CH Co.opFood CC Dat Gia,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2030,CH CFood DS3 Hiep Binh Phuoc,6,STORE,CoopFood,CF,Vietnam,VN,2/10/2020 14:40,1,HO CHI MINH,HCMC,6/9/2020 9:29,S,Thanh pho Ho Chi Minh,1,FALSE
2031,CH Co.opFood Tinh Lo 43,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20310,100-HKD Mam Ba Hai I-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2032,CH CoopFood Nguyen Thi Soc 153,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2033,CH Co.opFood Ton Dan,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2034,CH Co.opFood Hau Lan,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20343,*233-Cty TNHH SX TM DV Batrafoco,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
2035,CH Co.opFood Tran Van Danh 12,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2036,NKD-CH Co.opFood CC Florita,6,STORE,CoopFood,CF,Vietnam,VN,,1,unknown,0,9/14/2020 0:00,S,unknown,1,TRUE
2037,NKD-CH CFood Phan Van Tri 399,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,TRUE
2038,NKD-CH Co.opFood Phan Anh 173,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,TRUE
2039,CH CoopFood Nguyen Huu Tien 11,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20396,110-Cty CP HangTieuDung Bien Hoa-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2040,CH Co.opFood Ho Van Long 30,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2041,CH Co.opFood Thanh Loc 17,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2042,CH Co.opFood Nguyen Xi 247,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2043,CH Co.opFood CC Belleza,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2044,CH Co.opFood Tan Chanh Hiep 10,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,TRUE
20447,100-CTyTNHH DT SX TM An Nguyen Phat,1, , , , ,VENDOR,3/6/2024 3:57,1, , ,3/6/2024 3:57, , ,1,FALSE
2045,CH Co.opFood DS12 Truong Tho,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2046,CH Co.opFood CC Eastern,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2047,CH Co.opFood CC Dragon Hill,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2048,CH Co.opFood CC Him Lam Phu An,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2049,NKD-CH Co.opFood Tan Hoa Dong,6,STORE,CoopFood,CF,Vietnam,VN,1/17/2021 15:56,1,unknown,0,11/11/2019 0:00,S,unknown,1,TRUE
2050,CH Co.opFood Duong Thi Muoi465,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,TRUE
2051,CH Co.opFood Binh An,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2052,CH Co.opFood Phan Xich Long 37,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2053,NKD-CH Co.opFood Man Thien 96,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,3/14/2022 0:00,S,Thanh pho Ho Chi Minh,1,TRUE
20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2054,NKD-CH CFood Tinh Lo 15-1034,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,3/14/2022 0:00,S,Thanh pho Ho Chi Minh,1,TRUE
2055,CH Co.opFood Nguyen Anh Thu699,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,TRUE
20550,100-CtTNHH TMXNK TP Viet An Toan-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2056,CH Co.opFood Vuon Lai 192,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2057,CH CoopFood Nguyen Thi Dang367,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2058,NKD-CH Co.opFood Le Van Chi 69,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,3/14/2022 0:00,S,Thanh pho Ho Chi Minh,1,TRUE
2059,CH Co.opFood Tran Van Quang 86,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2060,CH Co.opFood Tinh Lo 8-628,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20609,100-Cty TNHH MTV TMDVSX C.V.C-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2061,CH Co.opFood Cu Xa Phu Lam,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2062,NKD-CH CFood Pham Dang Giang73,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,TRUE
2063,CH Co.opFood Phan Van Han 182,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2064,CH Co.opFood Van Kiep 31,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2065,CH CoopFood Truong Van Thanh68,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2066,CH Co.opFood Tam Ha 64,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2067,NKD-CH CFood Bui Huu Nghia 121,6,STORE,CoopFood,CF,Vietnam,VN,,1,unknown,0,9/14/2020 0:00,S,unknown,1,TRUE
2068,NKD-CH CFood NguyenThiDinh 556,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,3/14/2022 0:00,S,Thanh pho Ho Chi Minh,1,TRUE
2069,CH Co.opFood Le Van Luong 1187,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20695,233-HKD Cu Bakery,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
2070,CH Co.opFood No Trang Long 235,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,4/10/2023 11:11,S,Thanh pho Ho Chi Minh,1,TRUE
2071,NKD-CH Co.opFood Bau Cat 302,6,STORE,CoopFood,CF,Vietnam,VN,,1,unknown,0,9/14/2020 0:00,S,unknown,1,TRUE
2072,CH CFood CC Hoang Kim The Gia,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2073,CH Co.opFood Lien Khu 4-5,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20734,100-Cty CP Dau Tu Hai Thien Minh-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2074,CH Co.opFood Le Thi Hoa 240,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2075,CH Co.opFood Do Xuan Hop 729,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2076,CH Co.opFood Tran Thi Co 292,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2077,CH Co.opFood Lam Van Ben 22,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20779,111-CTyTNHH WILMAR MARKETING CLV-HP,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2078,CH CFood Nguyen Thai Binh 349,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2079,CH Co.opFood DS9 Linh Tay,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2080,CH Co.opFood Tran Van Muoi 12,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2081,NKD-CH CoopFood Le Thi Hong 40,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,3/14/2022 0:00,S,Thanh pho Ho Chi Minh,1,TRUE
20812,100-Cty CP TP ThNhien King Green-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2082,CH Co.opFood An Loc,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2083,CH Co.opFood Le Van Khuong 551,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2084,CH Co.opFood Son Ky 1,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20842,*223-Cong Ty TNHH CPV Food-TPTS,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
20846,111-Cty Co Phan Tap Doan KIDO,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2085,CH Co.opFood Phan Van Hon 285,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2086,CH Co.opFood Truong Chinh 22,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2087,CH Co.opFood Vision,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2088,CH Co.opFood Tam Phu,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20888,100-Cty CP SX TM Nhua Hoang Chau-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2089,CH Co.opFood Sunview,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2090,CH Co.opFood Tan Son Nhi,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2091,CH Co.opFood Him Lam Cho Lon,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2092,CH Co.opFood Dong Tang Long,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2093,CH Co.opFood CC Linh Tay Tower,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2094,CH Co.opFood 9 View,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20944,111-Cty TNHH Luong Thuc Angimex-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2095,CH Co.opFood Thu Thiem Garden,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20953,101-Cty TNHH TM va Dich Vu MK-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2096,CH CoopFood Tran Quoc Thao 171,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
20960,110-Cong ty TNHH Lua Gao VietNam-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
20968,233-CongTy TNHH Thuc Pham Sach Cana,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
2097,CH Co.opFood Pham Van Hai 91,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2098,CH Co.opFood The Garden Mall,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
2099,CH Co.opFood Nguyen Van Dau137,6,STORE,CoopFood,CF,Vietnam,VN,,1,Thanh pho Ho Chi Minh,HCMC,,S,Khu dân c?,1,FALSE
20991,100-Cty TNHH Dong Duoc Vinh Xuan-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
2100,CH Co.opFood Le Van Luong 302,6,STORE,CoopFood,CF,Vietnam,VN,,1,HO CHI MINH,HCMC,,S,Thanh pho Ho Chi Minh,1,FALSE
