*Item,Descr,ItemClass,UOM,DefaultUOM,UDC_BuyUOM,UDC_BuyContent,UDC_Weight,UDC_Cube,UnitPrice,PlanLevel,UDC_CategoryDescr,UDC_CategoryID,UDC_ClassDescr,UDC_ClassID,UDC_CREATE_DteTm,UDC_Delete,UDC_DeptDescr,UDC_DeptID,UDC_SubDeptDescr,UDC_SubDeptID,UDC_Update_DteTm,UnitsPerPallet,Vol,Wgt,BRAND,UDC_GOLIVE
3500632,Kiwi xanh N.Z Organic hop2trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"45,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3500633,Kiwi xanh N.Z Organic hop3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"71,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3501203,Hong gion Fuyu kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"48,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3501573,Thanh nhan kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"61,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,3/8/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3503449,Tao Ambrosia nho Newzealand kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"56,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3503867,Tao Fuji nho Nam Phi kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"52,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3504636,Cam long vang kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"26,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3504637,Dua luoi vang Kim Long g.HL kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"42,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3506627,Qua hong Han Quoc kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3507878,Tao Fuji Nam Phi tui 1.5kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3509195,Tao bi do My Organic hop 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"62,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3509196,Tao Smitten My hop 6trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"90,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3510722,Tao Tessa Ha Lan kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"78,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3510723,Tao Tessa Ha Lan hop 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"60,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3510724,Tao Tessa Ha Lan hop 6trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3510725,Cam Uc nho kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"57,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512168,Tao Ambrosia nho My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"55,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,10/29/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512679,Tao vang Silver Nhat kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"190,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512680,Tao vang Silver Nhat hop 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"180,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512681,Hamper trai cay 1-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"243,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512682,Hamper trai cay 2-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"270,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512683,Hop qua Tet Sum Vay,DEFAULT,PIECES,18,EA,1.000,.000,.000,"300,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512684,Hamper trai cay 4-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"200,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512685,Hamper trai cay 5-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"230,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512686,Hop qua Tet Sung Tuc,DEFAULT,PIECES,18,EA,1.000,.000,.000,"550,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512687,Hamper trai cay 7-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"200,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512688,Hop qua Tet Thinh Vuong,DEFAULT,PIECES,18,EA,1.000,.000,.000,"460,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3512860,Nhan Edaw giong Thai 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"25,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3513279,Tao do Ba Lan kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"64,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,2/10/22 07:06 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3513280,Hop qua Tao Envy My 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"249,000.000",0,Thuc Pham Tuoi Song,1,Hop qua TP,1,7/19/21 08:15 AM,false,Hop qua bo du lich,900,Hop qua thuc pham,1,4/8/24 06:16 AM,1.000,.000,.000,,false
3513281,Hop qua Tao Envy My 6trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"488,000.000",0,Thuc Pham Tuoi Song,1,Hop qua TP,1,7/19/21 08:15 AM,false,Hop qua bo du lich,900,Hop qua thuc pham,1,4/8/24 06:16 AM,1.000,.000,.000,,false
3513282,Tao Envy My hop 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"195,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3513284,Tao Jazz My tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"90,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3515452,Dua hau dai khac chu(trai),DEFAULT,PIECES,18,EA,1.000,.000,.000,"100,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3516280,Cam Cara My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"100,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3516281,Cam My tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"75,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3516282,Cam Cara My tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3516325,Tao Sun Fuji Nhat kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"190,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3516326,Tao Sun Fuji Nhat hop 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"175,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3516884,Nho xanh khong hat Peru kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"195,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3516886,Xoai coc hat lep kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"21,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3516887,Thanh Long vo vang kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"64,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,10/29/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3517437,Tao Cosmic My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3518218,Tao Breeze Newzealand hop6trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"78,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3518651,Nho den k.hat Uc hop500g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"50,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3518652,Nho xanh k.hatUc hop500g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3518656,Cam Ai Cap hop 3 trai-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3518657,Tao Fuji My hop 6 trai-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3518658,Tao Juici My hop 3 trai-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"85,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/19/21 08:15 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3519046,Chuoi Koji kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"17,500.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3519717,Oi Ruby ruot hong(4-6trai)kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"22,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3519718,Chuoi gia Nam My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"21,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3519989,Tao bi do Ba Lan nho kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"55,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3520568,Tao bi do New Zealand nho kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"44,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3520752,Tao Cripps Pink My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"69,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522234,Tao DazzleN.Z Organic hop4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"75,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522235,Kiwi vang N.Z Organic hop2trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"53,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522236,Kiwi vang NewZealand hop 8trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"115,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522237,Tao Rockit New ong 2trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"50,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522517,Bon bon giong Thai kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"57,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522518,Man hau hop 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"17,500.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,5/10/22 06:47 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522609,Trai vai (hop-tui) 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"36,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522610,Man xanh duong 400g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"13,500.000",1,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,10/29/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522611,Man hong dao 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"15,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522612,Man do giong Thai 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"15,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522613,Oi nu hoang 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"16,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522614,Oi Tran Chau ruot do 800g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"23,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522615,Chuoi Koji 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"10,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3522841,Tao Breeze Newzealand tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523232,Tao bi do N.Z(Organic)hop4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"55,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,7/9/22 07:36 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523233,Tao Fuji N.Z(Organic)hop4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"60,000.000",1,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,10/29/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523234,Tao xanh N.Z(Organic)hop4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"65,000.000",1,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,10/29/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523713,Tam bop giong Nam My hop 300g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"63,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523714,Nho do Ba Moi hop 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"29,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523715,Nho xanh BaMoi hop 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"40,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523716,Tao hong Phan Rang hop 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"37,500.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523717,Kiwi vang N.Z Organic hop4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"120,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523718,Tao Organic Juliet hop 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"103,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523719,Tao Jonaprince Ba Lan kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"58,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523875,Mang cut hop 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"56,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,6/9/22 07:35 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523876,Chom chom giong Thai hop 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"57,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523939,Cherry My COOP 250g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"94,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,6/9/22 07:35 AM,false,Sc can kg-dong goi SGC,104,Trai cay cac loai,15,4/8/24 06:16 AM,1.000,.000,.000,,false
3523998,Cam Uc hop 3 trai-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"65,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,9/10/21 06:56 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3523999,Cherry My 300g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"125,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3524000,Cherry My 200g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"85,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,8/9/22 07:36 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3524001,Tao bi do My hop 6 trai-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3524002,Tao do My hop 6 trai-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3524003,Tao xanh My hop 6 trai-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"90,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,3/8/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3524004,Tao bi do N.Z hop 6 trai-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,5/10/22 06:47 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
